AidTypeDescriptor,BeginDate,StudentUniqueId,EndDate,AidConditionDescription,AidAmount,PellGrantRecipient
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000004013,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000000996,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000000470,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000002944,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000001348,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000000682,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000006673,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000003107,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000001641,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000000835,2018-05-10,NEED BASED,3631.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000003277,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000002093,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000004539,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000002260,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000003531,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000003584,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-04,1000004808,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-08,1000000121,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-08,1000004920,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-08,1000001661,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-08,1000005671,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000003730,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000002610,2017-12-14,NEED BASED,2500.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000001540,2018-05-10,NEED BASED,4762.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000006270,2018-05-10,NEED BASED,3750.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000000458,2018-05-10,NEED BASED,1250.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000005374,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000006577,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000003037,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000005464,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000003099,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000005515,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000001917,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000006722,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000003214,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000002000,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000005857,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-14,1000007175,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000004891,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000000666,2018-05-10,NEED BASED,3393.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000000825,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000003959,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000001678,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000001693,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000002965,2018-05-10,NEED BASED,4762.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000004154,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000006539,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000000602,2018-05-10,NEED BASED,3750.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000000610,2018-05-10,NEED BASED,3631.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000003024,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000006589,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000005460,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000005467,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000003087,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000005470,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000005532,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000004365,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000003200,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000005609,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000004433,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000000896,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-21,1000005759,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-24,1000006344,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-24,1000001058,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-24,1000005666,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000001315,2018-05-10,NEED BASED,3750.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000002499,2017-12-14,NEED BASED,1458.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000003743,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000003910,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000006369,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000001728,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000004163,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000005350,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000003018,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000003023,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000003058,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000001950,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000006881,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000002058,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-03-31,1000003284,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-03,1000005245,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-03,1000001097,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-03,1000000627,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-03,1000006779,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-03,1000005685,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-03,1000002549,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000006436,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000002951,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000001786,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000001822,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000003048,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000001450,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000006741,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000001747,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000006908,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-11,1000003344,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-17,1000000422,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-17,1000006713,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-17,1000003199,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-17,1000003275,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-26,1000000095,2018-05-10,NEED BASED,1764.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-26,1000002540,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-26,1000002565,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-26,1000003008,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-26,1000001874,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-26,1000005517,2018-05-10,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-04-26,1000002698,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-02,1000004500,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-03,1000001326,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-12,1000000973,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-12,1000001562,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-12,1000000911,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-12,1000004544,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-16,1000002524,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-05-16,1000000170,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-01,1000000501,2018-05-10,NEED BASED,3750.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-01,1000000526,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-01,1000006847,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-01,1000006886,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-01,1000002277,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-01,1000002372,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-01,1000002395,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-05,1000002709,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-05,1000004001,2018-05-10,NEED BASED,4626.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-05,1000005535,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000006066,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000000337,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000000640,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000006331,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000006777,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000006844,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000000854,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000002557,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-13,1000001197,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000001306,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000002534,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000004924,2018-05-10,NEED BASED,3631.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000000286,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000002969,2018-05-10,NEED BASED,4762.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000006644,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000000771,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-20,1000002686,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-23,1000003101,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-28,1000000655,2018-05-10,NEED BASED,3750.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-28,1000006382,2018-05-10,NEED BASED,3631.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-28,1000001421,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-28,1000006647,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-28,1000001999,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-28,1000001998,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-06-30,1000003948,2017-12-14,NEED BASED,2500.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-05,1000006603,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-07,1000003013,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-10,1000002515,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002434,2018-05-10,NEED BASED,3750.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002537,2018-05-10,NEED BASED,4906.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001426,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000000217,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006131,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006141,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002660,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002718,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000000304,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006223,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000000718,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001574,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002820,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006325,2018-05-10,NEED BASED,3556.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001082,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001752,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000000518,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000005281,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000004117,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001794,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002986,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001339,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006583,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000004236,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001470,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000001914,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006799,2018-05-10,NEED BASED,5000.0000,
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000005642,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006871,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000000850,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000006897,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000004434,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000000918,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000005712,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002124,2017-12-14,NEED BASED,2500.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002134,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002255,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000005838,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000003527,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000005888,2018-05-10,NEED BASED,5000.0000,TRUE
uri://tpdm.ed-fi.org/AidTypeDescriptor#State and Local Grants,2017-07-17,1000002744,2018-05-10,NEED BASED,5000.0000,
