BeginDate,CandidateIdentifier,EducationOrganizationId,ProgramName,SchoolYear,ProgramTypeDescriptor,ReasonExitedDescriptor,CohortYearTypeDescriptor,TermDescriptor,MajorSpecialization
2017-06-05,1000006736,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2017-06-05,1000006622,4,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,MATH Mathematics
2017-08-28,1000001892,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2017-01-17,1000006427,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2017-08-28,2000001097,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2018-01-16,1000001733,1,Middle School 4 - 8+Science,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2017-06-05,1000004970,1,High School 7 - 12+Biology,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,BIOL Biology
2017-08-28,1000004911,4,High School 7 - 12+Biology,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,BBIO Biology
2017-08-28,1000005979,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2018-01-16,1000004330,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2017-06-05,1000003927,4,Middle School 4 - 8+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2018-01-16,1000003165,4,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2018-01-16,2000000801,1,Middle School 4 - 8+Science,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2017-06-05,2000001119,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2017-06-05,1000007248,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2017-06-05,2000000249,4,High School 7 - 12+Biology,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,BBIO Biology
2017-01-17,2000000149,4,High School 7 - 12+Biology,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,BBIO Biology
2017-06-05,1000001032,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMEC Mechanical Engineering
2017-01-17,2000001476,1,High School 7 - 12+Life Science,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RPRU Post Bac Prof Improve UG
2017-06-05,1000000652,1,High School 7 - 12+Biology,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,LSCI Biology
2017-06-05,1000000715,1,High School 7 - 12+Biology,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2017-06-05,1000000851,1,High School 7 - 12+Biology,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,LSCI Biology
2017-06-05,1000001724,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2017-01-17,1000001454,1,Middle School 4 - 8+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2017-01-17,1000001148,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2016-08-29,1000000092,4,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,BMTH Mathematics
2017-01-17,1000000562,1,Middle School 4 - 8+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2018-01-16,2000003234,1,High School 7 - 12+Biology,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2017-01-17,1000000984,1,High School 7 - 12+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,MATH Mathematics
2017-01-17,1000001040,1,Middle School 4 - 8+Mathematics,2016,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2018-06-04,1000000554,1,High School 7 - 12+Life Science,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2018-06-04,1000000604,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2018-06-04,1000001141,1,Middle School 4 - 8+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2018-06-04,1000001316,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2018-06-04,1000000682,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2018-06-04,1000002277,1,High School 7 - 12+Life Science,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2018-06-04,1000006715,1,High School 7 - 12+Mathematics,2017,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2018-08-27,1000000492,1,High School 7 - 12+Life Science,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2018-08-27,1000000495,1,High School 7 - 12+Life Science,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2020-01-20,1000003994,4,High School 7 - 12+Mathematics,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2019-01-14,1000001792,4,High School 7 - 12+Science,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2019-01-14,1000001393,1,High School 7 - 12+Mathematics,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2019-01-14,1000002538,1,High School 7 - 12+Physics/Mathematics,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RPHY Physics
2019-01-14,1000003517,1,High School 7 - 12+Mathematics,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2019-01-14,1000006283,1,Middle School 4 - 8+Mathematics,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2019-06-03,1000002460,1,High School 7 - 12+Life Science,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2019-06-03,1000002334,1,High School 7 - 12+Mathematics,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2019-08-26,1000007099,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2019-06-03,1000003572,1,High School 7 - 12+Life Science,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2019-08-26,1000006886,1,Elementary EC-6+Early Childhood,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2019-08-26,2000001819,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2019-08-26,2000001843,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2019-01-14,1000004839,4,Elementary EC-6+Bilingual,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2019-08-26,2000000678,1,All Level EC-12+Physical Education,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RKIN Kinesiology
2019-08-26,2000001264,1,All Level EC-12+Music,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMUE Music
2019-08-26,2000001596,1,Elementary EC-6+Early Childhood,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2019-08-26,1000007244,4,All Level EC-12+Music,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMUE Music
2018-08-27,1000003632,1,High School 7 - 12+Life Science,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RBIO Biology
2018-08-27,1000003792,1,Middle School 4 - 8+Mathematics,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2018-08-27,1000003296,1,High School 7 - 12+Mathematics,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#UTeach,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMAT Mathematics
2020-01-20,1000002906,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000002380,1,High School 7 - 12+History,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RHIS History
2020-01-20,1000000919,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000002177,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000002192,4,Elementary EC-6+E.S.L.,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000002252,1,Elementary EC-6+Early Childhood,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000001676,4,High School 7 - 12+English,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RENG English
2020-01-20,1000001679,1,All Level EC-12+Music,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMUE Music
2019-06-03,2000001106,1,High School 7 - 12+History,2018,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RHIS History
2020-01-20,1000000794,1,High School 7 - 12+Social Studies Composite,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RSOS Social Studies
2020-01-20,1000000721,1,High School 7 - 12+English,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RENG English
2020-01-20,2000001094,4,Elementary EC-6+Special Education,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000005963,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000006733,4,Elementary EC-6+Early Childhood,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000006757,1,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000006936,4,Elementary EC-6+E.S.L.,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,1000007041,4,Elementary EC-6+Bilingual,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
2020-01-20,2000000163,4,All Level EC-12+Music,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RMUE Music
2020-01-20,1000005759,4,Elementary EC-6+Early Childhood,2019,uri://tpdm.ed-fi.org/ProgramTypeDescriptor#Traditional,uri://tpdm.ed-fi.org/ReasonExitedDescriptor#Completed,uri://tpdm.ed-fi.org/CohortYearTypeDescriptor#College of Education Admittance,uri://ed-fi.org/TermDescriptor#Spring Semester,RIND Interdisciplinary Studies
