CredentialIdentifier,GradeLevelDescriptor,StateOfIssueStateAbbreviationDescriptor,CredentialFieldDescriptor,CredentialTypeDescriptor,ExpirationDate,IssuanceDate,Namespace,TeachingCredentialDescriptor,CertificationTitle,PersonId,SourceSystemDescriptor
C490B5E7-6363-4951-BD08-837BA6D7324A,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,7362F157AF35410B973E3C5CEBE28CD6,uri://ed-fi.org/SourceSystemDescriptor#State
C501EB1D-DA71-4DAE-A569-911578478951,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E35B13C5A19847E6A494B9F3CBD7D493,uri://ed-fi.org/SourceSystemDescriptor#State
C53EC6BC-ED30-4DD1-92C9-46565F18FEE6,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (1-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Elementary Bilingual-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2018,1/9/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Emergency,State,735B430F3A0543FCB634F908433D8AD3,uri://ed-fi.org/SourceSystemDescriptor#State
C5759BE2-CD2E-4749-B601-337651133A2E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Health,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,DB85A4E3060C49CEB76FA10AEC0803B3,uri://ed-fi.org/SourceSystemDescriptor#State
C6655BE2-AFCC-41A9-ABFF-30E798F84887,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/28/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E506A95AAB194D5991B6B534B69B44A1,uri://ed-fi.org/SourceSystemDescriptor#State
C6DD0111-56DD-49E8-AD9F-E731EBC66857,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (6-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Secondary English,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2019,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Emergency,State,F5BE4885D280466CA402B442358151E4,uri://ed-fi.org/SourceSystemDescriptor#State
C701BA47-3CF7-4B68-AB22-7889ECA84B3D,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/20/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,93DEE255BA6048E7A9AB0ACFA73DB16D,uri://ed-fi.org/SourceSystemDescriptor#State
C736FCA7-4DF7-4C31-8270-78EBCBAEC167,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Music,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,4472B6D996D141D8BA82C3F279788808,uri://ed-fi.org/SourceSystemDescriptor#State
C78690A7-F208-48CA-851F-BAF5447403A7,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English Language Arts and Reading,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,520BDBDC651B4BF3A3662916A3D05613,uri://ed-fi.org/SourceSystemDescriptor#State
C7A55599-9CC9-455C-BBA7-C166E3BCACE3,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/31/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F5741792B26D4BF48BD47D9F25C3AE0B,uri://ed-fi.org/SourceSystemDescriptor#State
C7BED867-D90D-4B2A-B75B-93AF9127E0CB,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/18/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,5E4D4B4FB038469FB533C221394298D3,uri://ed-fi.org/SourceSystemDescriptor#State
C7D965E4-96F8-4D8E-8D19-8AE281FF5D54,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Special Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2022,1/6/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,1976F8E1D2474C1380EF55CBCEC6E87B,uri://ed-fi.org/SourceSystemDescriptor#State
C848D580-825E-4B25-A47C-B1EBA3DFD9EB,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/19/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,5F97E331A22E452DBD6FAA580716DE51,uri://ed-fi.org/SourceSystemDescriptor#State
C84CE795-3513-4FC3-A858-69301E0A5FCF,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Social Studies,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E5A7142F4CAF428DB0105DA7CF8E179E,uri://ed-fi.org/SourceSystemDescriptor#State
C87291F6-EF9B-42AC-B429-FA411E63822A,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#History,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,4B7D120EB543485699E883FF47A0C572,uri://ed-fi.org/SourceSystemDescriptor#State
C987836C-74D3-42FB-BA70-B0E8570D3CAF,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,6F81C68E99C04B6DB71CC0F2ED0D0353,uri://ed-fi.org/SourceSystemDescriptor#State
CA0BDE83-D5A7-43F8-9525-DD3C8794069E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,463024C8747A4421B532D2BFBF7E650A,uri://ed-fi.org/SourceSystemDescriptor#State
CA800E5C-0FB8-432E-B903-BA6DA11C4C64,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Social Studies,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,9D07E15BF1534CEDA5AACFC34C365392,uri://ed-fi.org/SourceSystemDescriptor#State
CAD2A806-AE20-4F7D-85E4-E0C694E3EEEB,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,54C80C9522B840609339ED347D97ECA4,uri://ed-fi.org/SourceSystemDescriptor#State
CB01FA2B-10BC-44FE-8793-8D290D1C9249,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Physical Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/29/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E5FE44A4C7FF4F2AA238F45875B4BFB9,uri://ed-fi.org/SourceSystemDescriptor#State
CBBFDFDC-B0D5-49A8-BDBB-53B239D8002F,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#History,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,3D629B62E3124FB9A02E916B0085C7A1,uri://ed-fi.org/SourceSystemDescriptor#State
CC5C0F4A-1413-4BC0-A935-75DFC35C2953,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Educational Aide II,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/9/2020,1/9/2018,uri:/univ.edu/Credential/State,uri://tpdm.ed-fi.org/TeachingCredentialDescriptor#Educational Aide,State,EB6CB00913A24036AC0F12681AFAF7CC,uri://ed-fi.org/SourceSystemDescriptor#State
CCE08C5C-DAB1-4A1E-979B-1A6DCEECC727,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Languages Other Than English - Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/12/2019,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Intern,State,C4438DD817D84A928B9BD2A222A51226,uri://ed-fi.org/SourceSystemDescriptor#State
CD094C13-353A-438D-9456-10CBDDF93144,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (6-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Secondary English as a Second Language,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2019,1/20/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Emergency,State,5637F22189C843E69EC57FCC905FA016,uri://ed-fi.org/SourceSystemDescriptor#State
CD23D4AC-C406-42DB-90FE-71CAFBD22800,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (4-8),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Mathematics,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/20/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,7DC8FD0A2C1346A2B36FA3DA16654D86,uri://ed-fi.org/SourceSystemDescriptor#State
CDA669DE-A360-4FD2-B0B6-C8AE470A16E4,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/27/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,94A529C39ACE474C9A54A7B6BF52BD31,uri://ed-fi.org/SourceSystemDescriptor#State
CDF8B3A0-B2CB-4D76-9F2C-B16DE8F7A239,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/28/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,DC184970F5F54692B36E62E8ABE11570,uri://ed-fi.org/SourceSystemDescriptor#State
CE9B5B6F-78FF-4647-802D-35EAED545E1E,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/28/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,FA6D99D2064E4B9E91E2D8F4AC598A50,uri://ed-fi.org/SourceSystemDescriptor#State
CF6AB40A-B478-46BD-8EBE-900586FA3706,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (6-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Technology Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2022,1/3/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,C53628BD873E4A8189EBAF910C286519,uri://ed-fi.org/SourceSystemDescriptor#State
CF72345A-A3D1-4041-BEFC-5F1B0AE31C68,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Physical Education,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E3AC7B4A4AE54D5FA7FF4B181BD20EFB,uri://ed-fi.org/SourceSystemDescriptor#State
D02194E9-CE8A-46E2-889B-F5600ED10CF0,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/7/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,EE4F30862FAA4F3D870E34A932CC0422,uri://ed-fi.org/SourceSystemDescriptor#State
D0901B21-3F2C-4D1E-8BD8-C59995DB7BF9,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Science,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/13/2019,1/13/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Intern,State,5B80B40FC93848CEB27232A04AB6B4AD,uri://ed-fi.org/SourceSystemDescriptor#State
D0FC999F-3E9E-4C11-A17A-8CFBD264EA72,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Music,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E8BD7EF8B82E48B0A55F91409DC3A8AE,uri://ed-fi.org/SourceSystemDescriptor#State
D0FEE9D2-F09B-46E4-B364-10B90336DFF4,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Life and Physical Sciences,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F6A8C464E4484B26B190BA598B222ED8,uri://ed-fi.org/SourceSystemDescriptor#State
D115E37E-0948-451E-B2CB-AD07C5AA1763,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,E3C7F41DF90A4A629B33EFE13296A315,uri://ed-fi.org/SourceSystemDescriptor#State
D135FF87-1B8F-421F-88E3-AC1372A0C9EE,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2022,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,6EA471EFD12445E9BF67CB0A5CBCEAF6,uri://ed-fi.org/SourceSystemDescriptor#State
D27D4320-5788-47F5-8B92-C95479C93C1B,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English as a Second Language Supplemental,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2022,1/2/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,254983A8A9144B119E5B8CFD2F1E6C26,uri://ed-fi.org/SourceSystemDescriptor#State
D2BBDE51-863F-4628-A1EB-4CB408E79755,uri://ed-fi.org/GradeLevelDescriptor#Other,uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Educational Aide III,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/17/2020,1/17/2018,uri:/univ.edu/Credential/State,uri://tpdm.ed-fi.org/TeachingCredentialDescriptor#Educational Aide,State,A18ABBA74F5D4EE4936D82613F46B765,uri://ed-fi.org/SourceSystemDescriptor#State
D2E46C1B-2795-4C13-BDA0-4FC1295923BB,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,F257783FD31F4C538B05890475353563,uri://ed-fi.org/SourceSystemDescriptor#State
D2F47249-6DD7-4F6D-ADA8-1CEF5B9EFDEF,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#English as a Second Language Supplemental,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/10/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,358B5FAB696348FBBD950870ED364321,uri://ed-fi.org/SourceSystemDescriptor#State
D34DBCB3-1D87-4CC4-8E07-F781401B61FA,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Technology Applications:,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/13/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,893DA938C0C54626BF514A3988470277,uri://ed-fi.org/SourceSystemDescriptor#State
D3B9F002-2A6D-4F2D-A242-A93AE963E219,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2024,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,18524A290A4F404998EDAD4CB5266CFD,uri://ed-fi.org/SourceSystemDescriptor#State
D55C774F-355F-4938-9172-ADF84BED20F0,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,7492838C69F84AD4860EBFFC1F2970F9,uri://ed-fi.org/SourceSystemDescriptor#State
D5ED39DB-4C24-405A-8ACA-43AAC4138017,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://ed-fi.org/CredentialFieldDescriptor#Life and Physical Sciences,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/10/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,D040FE85B78642009B5546FA000EE2DA,uri://ed-fi.org/SourceSystemDescriptor#State
D6D2DF65-B57C-48C7-9078-90A4264F2324,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,672BBE6D438548D3B790E854B4D0A2E0,uri://ed-fi.org/SourceSystemDescriptor#State
D701C9B2-6E4D-4D3D-98A1-71FBA0EC0BCA,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/24/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,08C66E3DD21A417EA0F0D58EECF290CC,uri://ed-fi.org/SourceSystemDescriptor#State
D8BED547-4F8F-4B97-B849-88E1F8B0645A,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/29/2024,1/4/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,4E9DA2734BCB4706B67843CFF49DB7CC,uri://ed-fi.org/SourceSystemDescriptor#State
D9A8764C-7217-4CF9-8920-43FF0F632CCF,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (7-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#History,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/12/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,8F7BA60B7C1343B4BB2BA29D4D0B4951,uri://ed-fi.org/SourceSystemDescriptor#State
DA494D81-5E32-49CA-A26B-4F2317CADA32,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Bilingual Education Supplemental-Spanish,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2023,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,6DD74FAA27634FCE81AFD5DD6DAB1CCD,uri://ed-fi.org/SourceSystemDescriptor#State
DA5D8D34-1731-4EA5-B834-019C2EB0EA58,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (EC-6),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Core Subjects,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/30/2024,1/15/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Regular/Standard,State,D077F45122C6463FBC6BC1EF0F4B66D0,uri://ed-fi.org/SourceSystemDescriptor#State
DC3BD108-3E35-4612-A78D-C3FD35EC926A,uri://tpdm.ed-fi.org/GradeLevelDescriptor#Grades (6-12),uri://ed-fi.org/StateAbbreviationDescriptor#TX,uri://tpdm.ed-fi.org/CredentialFieldDescriptor#Other,uri://ed-fi.org/CredentialTypeDescriptor#Certification,1/31/2019,1/27/2018,uri:/univ.edu/Credential/State,uri://ed-fi.org/TeachingCredentialDescriptor#Emergency,State,B87DA8DAAB924F4D85FD0AC719505616,uri://ed-fi.org/SourceSystemDescriptor#State
